"METHOTREXATE"	"BLEBBISTATIN"	"CAMPTOTHECIN"	"DOXORUBICIN HYDROCHLORIDE"	"CYCLOHEXIMIDE"	"ACLACINOMYCIN A"	"ETOPOSIDE"	"GELDANAMYCIN"	"MITOMYCIN C"	"RAPAMYCIN"	"TRICHOSTATIN A"	"VINCRISTINE"	"MONASTROL"	"H-7, DIHYDROCHLORIDE"
"2793"	0.000387356054973419	0.000504052830719339	0.00067146916126787	0.00278475035924371	0.00636399984471249	0	0.00292556315308376	0.00239883332515278	0	0.00449255122523466	0.000538133014601634	0	0	0
"94235"	0.000882035425821972	0.00173197967071829	0.00103566244040174	0.00697146925021409	0.00814304706721983	0.000172958962870234	0.00518400103905027	0.00390702778586992	0.000601485003969629	0.00990346841072157	0.00133574815478114	0.000372074179357819	0.000314597023993471	7.11158461683955e-05
"2783"	0.000882035425821972	0.00173197967071829	0.00103566244040174	0.00697146925021409	0.00814304706721983	0.000172958962870234	0.00518400103905027	0.00390702778586992	0.000601485003969629	0.00990346841072157	0.00133574815478114	0.000372074179357819	0.000314597023993471	7.11158461683955e-05
"165829"	0	0.000338470007607809	0	0.000727903326853733	0.0045699697615707	0	0.000461256869658544	0.000807199521902451	0	0.00118927878962567	0.00076103500761035	0	0	0
"6540"	0.00355855461719428	0.000691536636310096	0.00359588378220036	0.020479775037646	0.0168778868216327	0.00161391388745732	0.0103943254049658	0.00276663248403482	0.00224534513045392	0.0212054094982963	0.00335343714382909	0.00108949066987583	7.79586019767998e-05	0.000123814051219692
"80331"	0.00150135393979768	0.000239334437607744	0.00452897849169367	0.0153341687877487	0.0172577066269419	0	0.00745063263421883	0.00742888112355628	0.00363455763841209	0.0151877955688916	0.00353160563324573	0	0	0
"2786"	0.000882035425821972	0.00173197967071829	0.00103566244040174	0.00697146925021409	0.00814304706721983	0.000172958962870234	0.00518400103905027	0.00390702778586992	0.000601485003969629	0.00990346841072157	0.00133574815478114	0.000372074179357819	0.000314597023993471	7.11158461683955e-05
"2787"	0.000882035425821972	0.00173197967071829	0.00103566244040174	0.00697146925021409	0.00814304706721983	0.000172958962870234	0.00518400103905027	0.00390702778586992	0.000601485003969629	0.00990346841072157	0.00133574815478114	0.000372074179357819	0.000314597023993471	7.11158461683955e-05
"55970"	0.000882035425821972	0.00173197967071829	0.00103566244040174	0.00697146925021409	0.00814304706721983	0.000172958962870234	0.00518400103905027	0.00390702778586992	0.000601485003969629	0.00990346841072157	0.00133574815478114	0.000372074179357819	0.000314597023993471	7.11158461683955e-05
"2790"	0.000882035425821972	0.00173197967071829	0.00103566244040174	0.00697146925021409	0.00814304706721983	0.000172958962870234	0.00518400103905027	0.00390702778586992	0.000601485003969629	0.00990346841072157	0.00133574815478114	0.000372074179357819	0.000314597023993471	7.11158461683955e-05
"2788"	0.00111499732632717	0.0015810738913213	0.000977995555712641	0.00858708350570065	0.00938423108934114	0.000182040210373436	0.00593269276953677	0.0035666120852007	0.000887303283330095	0.0103086642329984	0.00214013249696301	0.000492842810213042	0.00040811386786112	6.49195885708293e-05
"9606.ENSP00000389516"	0.000387356054973419	0.000504052830719339	0.00067146916126787	0.00278475035924371	0.00636399984471249	0	0.00292556315308376	0.00239883332515278	0	0.00449255122523466	0.000538133014601634	0	0	0
"9606.ENSP00000405502"	0.000387356054973419	0.000504052830719339	0.00067146916126787	0.00278475035924371	0.00636399984471249	0	0.00292556315308376	0.00239883332515278	0	0.00449255122523466	0.000538133014601634	0	0	0
"9606.ENSP00000416731"	0.00323909309297113	0.000195415750004983	0.00125964055942367	0.00992084907694718	0.00879764254371977	0.000294462659751518	0.00331736608944494	0.00243988985504594	0.00156780372501159	0.00482046164635372	0.00213996678780837	0.000712853653922142	0	0
"fcbC"	0.000458934469151102	0	0.000427401010344905	0.00255616858768857	0.00124036942453744	0	0	0	0	0.0013165111749312	0.000393151747966873	0.000226022414897264	0	0
"pobA"	0	0	0	0	0.00449957705963366	0	0	0	0	0.00841793787126842	0	0	0	0
"ubiC"	0	0	0	0	0	0	0.0180421959121758	0	0	0	0	0	0	0
"tgt"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"81890"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9606.ENSP00000246538"	0.00108351914574486	0.000338435067747733	0.00173283485786832	0.00524392523650127	0.00774725284502077	0.000312839259636691	0.00218322696561544	0.0012080880507492	0.000145094351967108	0.00551316291541318	0.000758039142827587	0.000276122657348739	0	0
"2865"	0.00102591246778332	0.000302550741494327	0.0018170046061469	0.00507356074363679	0.00585343304722427	0.000279668861154095	0.00274090791141065	0.00113204121678618	0	0.00403286603525889	0.000525538010448237	0	0	0
"171425"	0.0019791167049029	0.000174677752045271	0.00248388805330104	0.0106545704721974	0.0068590229849208	0.00040457521143443	0.00399135643390026	0.00246424727007001	0.000428062756499874	0.00713419292185966	0.000718596819194837	0	0	0
"mtnN"	0	0	0	0.00257893949477226	0.000800160048016006	0	0.00259999087186947	0.00153158933548256	0.00177877944675626	0.00399062638069362	0	0	0	0
"ptd"	0	0	0	0.00446685423459157	0.00138591785735047	0	0.00450331628929322	0.00265279054538646	0.0030809363772411	0.00691196764538605	0	0	0	0
"ruvB"	0.000853081807972577	0.000560210243353534	0.000710605028241198	0.0118159489215768	0.00832882397423744	6.19891387391126e-05	0.00742059642755906	0.00523493883943401	0.00240302468102456	0.0133769941288212	0.00063495138464449	0.000392506431170198	9.30571946089601e-05	5.33632582159935e-05
"51639"	0.000292650429952025	0.000115707147739488	0.000485141831698971	0.00668252250572965	0.00306926445215186	0	0.00718971222094276	0.00335507600493169	0.00310846884838141	0.00772424957082838	0.00151287624335046	0	0	0
"23451"	0.000206935103536236	8.18173087983458e-05	0.000343047079031605	0.00472525697923316	0.00217029770737139	0	0.00508389426620842	0.00237239699448347	0.00219801940179763	0.00546186925111002	0.00106976505076914	0	0	0
"7511"	0.0276803352429168	0.001529551800646	0.0014088445800852	0.0107277625328786	0.00576358657858532	0.000266632870664969	0.00684428860844532	0.00284829329984356	0.00226113293077899	0.042495821354938	0.00366318483828194	0.000147518859681154	0.000319959013447318	0.000240197643258538
"55315"	0.00438611358202032	0.00157323646766394	0.00477476301299268	0.0163102060869334	0.0122925110919043	0.000459018499332604	0.0146008237977445	0.00722506795204939	0.00977760984625543	0.0124299007112776	0.00567149152754119	0	0	0.000106969554037251
"51582"	0.00456835370572369	0	0.00226462373888781	0.0154508712553502	0.0302999947117511	0	0.00334621156984457	0.00185944768873215	0.00197379372596011	0.0170094874749125	0.00547208423117133	0	0	0
"51686"	0	0.000254738388399353	0.00297666817644142	0.0149859227456059	0.0241936061756175	0.000235472551228939	0.00334621156984457	0.00068949454813654	0.00197379372596011	0.00980631554845339	0	0	0	0
"4947"	0.0039563103626295	0.000220609915672947	0.00257787025943497	0.0141440742878516	0.030153466379912	0.000203925211258194	0.0028979042259228	0.00176300428546297	0.0017093555085118	0.0163770359225652	0.00473896395584261	0	0	0
"allC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3101"	0.0013279670032847	0.000599651056977913	0.000896526716867161	0.00935978657684339	0.0101747146867765	0.000154776347198004	0.0138518122148609	0.00179865749926091	0.00101379618153492	0.010886543657923	0.00296299442620247	0.000367924545133746	5.90374130580009e-05	7.89003265781144e-05
"80201"	0.00129055195234916	0.000582756077821892	0.000871267359749335	0.00909607754593209	0.00988804531372832	0.00015041557249524	0.0134615417802141	0.00174798089224885	0.000985232794284663	0.0105798187284137	0.00287951299398023	0.000357558387267952	5.73740525895525e-05	7.66773347940949e-05
"3098"	0.00351985742335967	0.0011280738201007	0.00276319589922313	0.0205450194762315	0.017494721176341	0.000752498779254125	0.0179716854410629	0.00561643649235638	0.00398847949168872	0.0213078101296744	0.00715498725521104	0.000599406311141911	0.000535076626388655	0.000539856856902998
"132949"	0.000728788874835574	0.000281378785294067	0.00091163295646727	0.00567507599800002	0.00657906295015203	0.0001519451830689	0.00504619652349129	0.00214513578959296	0.0012595808845503	0.00769280378576708	0.00202296000142573	0	5.74285786804184e-05	3.82857191202789e-05
"51097"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"57127"	0.00189052451623765	0.000190247041192953	0.000317340620047549	0.00600133242151835	0.00260850433606025	9.99604050813283e-05	0.00128053533282119	0.000735653212005274	0.000741383086623968	0.00446831789297353	0.000773753708789029	0.000159348546673283	0	0
"2766"	0.00632758235936512	0.000400445215027983	0.000850107962855767	0.0207053923236208	0.00855542453074879	0.000290087539338499	0.00457827995871768	0.00230524846084874	0.00199269808886124	0.00936155496066538	0.00450275807836593	0.00113190448913682	0.000335730502026203	5.67958111385452e-05
"403"	0.00248076332473709	0.00228887156252833	0.00202056513860044	0.0150618685826242	0.00824086496728583	0.000237799422885001	0.00567115823573789	0.0035071489688919	0.00156234104468257	0.0147248794148591	0.00254894148940974	0.000152651819105332	0.000201392671437414	5.97226621814962e-05
"51458"	0.00265456979625409	0.000155336058665662	0.000259107531258308	0.0120534932065293	0.00408945246069497	8.16173289770551e-05	0.00300517030997227	0.00203394248338233	0.00171629974797212	0.00364836628211107	0.000631767257706389	0.000130107543534538	0	0
"2266"	0.00329573646296588	0.00181658186055857	0.00141952036180468	0.0236353564762007	0.0165609171261167	0.000803451391081675	0.0169799566748028	0.00341195042388695	0.00286857391230324	0.0283851749631968	0.00568227309378117	0.000258339087874176	0.000199859561978913	0.00026088422478559
"2165"	0.00142585055517493	0.000806691967910073	0.000627795352667908	0.00682213735363487	0.00513359335560452	0.000158074815353618	0.0026811906725951	0.00141667079069776	0.00110990427748662	0.00745193419937859	0.00177034475206465	5.05776340932665e-05	0.00010024802772409	0.000101393088721215
"51292"	0.00531372489427803	0.000277651726574408	0.00115684898388321	0.0145343092801054	0.00698959086391389	0.000286619800799841	0.00449773784622047	0.002603712843673	0.00161729958771942	0.00856412768054654	0.00252820932847068	0.00106982101639841	4.8536007614767e-05	3.23573384098447e-05
"6464"	0.00617302506178924	0.00339401542725822	0.0150875138748152	0.0621238935871334	0.0282821796214794	0.00255632173700481	0.0363627536294514	0.0250610524620394	0.0166569788427265	0.0447020193604281	0.0153673780438545	0.00394406837466041	0.00149320610253368	0.000120803419702114
"57506"	0.00618938937774589	0.00103699090315979	0.0058620728786661	0.0277722945699891	0.00849039487322584	0.000173442733742129	0.0154597711242631	0.00724213153732468	0.00583506266375633	0.0139714290168429	0.00575007531176491	0.000745728058524405	0.000140537153320012	0.000101385546288524
"kaiB"	0.00410304969931109	0	0.000949671470496983	0.0119374551965173	0.00780960173044543	0.000949671470496983	0.00312873963869903	0.00278034448058843	0.000949671470496983	0.0105312570002045	0.000949671470496983	0	0	0
"29"	0.00410304969931109	0	0.000949671470496983	0.0239084025540566	0.02650155151966	0.000949671470496983	0.0133261270798625	0.0154700505302677	0.00809634956977853	0.0105312570002045	0.0118390176133813	0	0	0
"23473"	0.00136777534228878	0	0	0.0130831978516234	0.00653534372367516	0	0.0127949637322967	0	0.00556794253984217	0.00192604234800427	0	0	0	0
"50944"	0.00136777534228878	0	0	0.0130831978516234	0.00653534372367516	0	0.0127949637322967	0	0.00556794253984217	0.00192604234800427	0	0	0	0
"363"	0.00706774994856989	0.000121718800812472	0.00669676913737143	0.0379317426341764	0.0227092517476321	0.00108274993655192	0.0220422371892905	0.00995401676356933	0.00918900674225012	0.0168079569514473	0.00556539781859506	0.000191440359241674	0.000770396079528727	0.000564952082634476
"29950"	0.00136777534228878	0	0	0.0130831978516234	0.00653534372367516	0	0.0127949637322967	0	0.00556794253984217	0.00192604234800427	0	0	0	0
"4688"	0.00742814494501544	0.00218553491569052	0.00962731585598373	0.0504799342050315	0.0316440350998428	0.002345234568704	0.0248187719908586	0.0135537313983106	0.00937174487835129	0.0290375200410036	0.0122496988847646	0.00184924257436417	0.000133135568308004	0.000651231096514124
"139818"	0.0027744247024879	0.00158284544727521	0.00500503802588625	0.0191286133775227	0.0223197042537016	0.00159343906552498	0.0098016160060116	0.00384940480330643	0.00298408066056391	0.0209630447529754	0.00865846540219421	0.000184804844366185	0.000387335133206412	0.000391759383377912
"677"	0.00283153222806841	0.00193021401979023	0.00429474122574564	0.016300977765006	0.0115039963441225	0.000542383005996033	0.00771434451931731	0.00440511932017676	0.00315026971239576	0.0141709781707071	0.00680685270710896	0.000745728058524405	0.000140537153320012	0.000101385546288524
"9094"	0.00187715797484325	0.00325553701045928	0.00379980187963496	0.0135507744093289	0.0119391513668881	0.0005890456433436	0.00750689688425227	0.00380210869447149	0.0026030056582103	0.0158130094987492	0.00596333341028996	0.000111434147059315	5.58872055729786e-05	3.72581370486524e-05
"10164"	0.00140165725057739	0.00099487644026724	0.00326560954718784	0.00839096578318996	0.0104268613467645	0.000462905565855951	0.00322725829303217	0.00196293880632734	0.00190081165275665	0.00867806743715061	0.00583942981369464	0.000225453205641924	0	0
"2107"	0.00299385205007117	0.00243267705011786	0.00356810384234731	0.0169696290998422	0.0115094380356542	0.000444911291736931	0.00812130030106989	0.00495720659144523	0.00267032572628416	0.0166566939164682	0.00554124058862085	0.00121329699008903	0.00039577113964315	0.000163513756420822
"7707"	0.00192132656957736	0.00154710782049895	0.00502260770220801	0.0121911096151631	0.0129570166187344	0.000639023296502056	0.00524313405957835	0.00282345645558334	0.00308710795781786	0.0112669299813631	0.00956769789840337	0	0	0
"79784"	0.0022443179293227	0.00164095555036385	0.00261278251325221	0.0117150010865706	0.00854836190408035	0.000331114780700517	0.00565934370489304	0.0036344165218836	0.00207836506264752	0.0108498672840586	0.00465518440468195	0.00056395249930371	0.000321826108882313	0.000161812417743561
"6711"	0.00263670121171586	0.00215514435208783	0.00198660270130153	0.0174377161332371	0.0099944899042392	0.00052253111695011	0.00947913952668977	0.00462365599751651	0.00209833285735385	0.0162818635181391	0.00311562159550341	0.00122263022893477	0.000510795820077534	0.000209076159170994
"10368"	0.00256107299291164	0.00147824089406326	0.00176539675671159	0.0133448875779759	0.00697724939194588	0.000248389613974547	0.00665192603497225	0.0036378117748265	0.00184321689782217	0.0110702190967557	0.00217599252060896	0.00110044833303072	0.000238238162873235	0.00020938925646015
"27091"	0.000649489545322133	0.00114083472167587	0.000887836702137756	0.00606187844424639	0.00567685288361364	0.00022355154774271	0.00379177621249223	0.00200347504562259	0.000973880504237936	0.00613063060843765	0.00191801137059705	7.15275760874413e-05	0.000141772120408562	0.000143391481200441
"54869"	0.000751908891759073	0.000922399115649562	0.00111293718436688	0.00781037494053329	0.00610341370685342	0.000158074815353618	0.00668657740755079	0.00289594061191913	0.00161855535224194	0.00717176085360995	0.00286911508989254	5.05776340932665e-05	0.00010024802772409	0.000101393088721215
"80024"	0.00196061240160473	0.000806691967910073	0.00515677384436158	0.0191058587639373	0.0180403911885194	0.000158074815353618	0.0098056654464095	0.00827477565854628	0.00432319514702411	0.0186818589482021	0.00434971146518618	5.05776340932665e-05	0.00010024802772409	0.000101393088721215
"140465"	0.00303586053616569	0.00177034147303392	0.00227096985626937	0.0220372095517116	0.00905406795587122	0.000439574943545545	0.00921485227726962	0.0138133530061021	0.00251791463615378	0.0134266100069198	0.0031815324223489	0.00102422763427904	0.000297117314180677	0.000240812432451508
"112755"	0.00190677361932061	0.0012531405280053	0.00142339936583628	0.0158101234798181	0.0109552820113039	0.000432154554954628	0.00817879233224608	0.0036233638495252	0.0345750503130242	0.0106275741369942	0.00310984319551287	0.000113385245503031	0.000139708007134289	0.000440717176173061
"3483"	0.00129766036770001	0.00109466386985811	0.00121581448715343	0.00976899503836034	0.00910240753990913	0.0002969380291272	0.00596827824139418	0.00252629816631246	0.00164885787118764	0.0120453759334018	0.00246966739343526	5.05776340932665e-05	0.00010024802772409	0.000207253665253395
"164633"	0.000649489545322133	0.00114083472167587	0.000887836702137756	0.00606187844424639	0.00567685288361364	0.00022355154774271	0.00379177621249223	0.00200347504562259	0.000973880504237936	0.00613063060843765	0.00191801137059705	7.15275760874413e-05	0.000141772120408562	0.000143391481200441
"2091"	0.000531679876197302	0.00065223466963628	0.000786965430100483	0.00552276908406057	0.0176682544678033	0.000111775773871355	0.0169268751396646	0.00204773924460154	0.00114449146529605	0.0125488745247992	0.0239294032192535	3.57637880437206e-05	7.08860602042812e-05	7.16957406002204e-05
"828"	0.000649489545322133	0.00114083472167587	0.000887836702137756	0.00606187844424639	0.00567685288361364	0.00022355154774271	0.00379177621249223	0.00200347504562259	0.000973880504237936	0.00613063060843765	0.00191801137059705	7.15275760874413e-05	0.000141772120408562	0.000143391481200441
"59284"	0.000649489545322133	0.00114083472167587	0.000887836702137756	0.00606187844424639	0.00567685288361364	0.00022355154774271	0.00379177621249223	0.00200347504562259	0.000973880504237936	0.00613063060843765	0.00191801137059705	7.15275760874413e-05	0.000141772120408562	0.000143391481200441
"733"	0.0033869183823728	0.00125549028239171	0.00292296230941132	0.0177719878132795	0.0130886607122606	0.000697025976873048	0.0104062589027645	0.00326783836338326	0.00304458895659117	0.0187391671362624	0.00382564811454784	2.70348826015171e-05	0.000119471868931002	0.000603714444636109
"5957"	0.00127892932313158	0.000753135724178625	0.000908709405822887	0.0083238673003718	0.00847718307064311	0.000129067546267011	0.0054595675913738	0.00236452560820172	0.00132154491114781	0.0116678333791163	0.00305706385625152	4.12964653085657e-05	8.18521718814675e-05	0.00297163799928025
"4621"	0.00286336665374463	0.00165272356312276	0.00197377357763239	0.0149200378882234	0.00780080196818003	0.000277708030876009	0.00743707939774931	0.00406719720893061	0.00206077914040333	0.0123768812130811	0.00243283359730637	0.00123033863919151	0.00026635836350961	0.000234104305601516
"5197"	0.000459258461807048	0.000806691967910073	0.000627795352667908	0.00428639535465518	0.0606279928770314	0.000158074815353618	0.0026811906725951	0.00141667079069776	0.000688637508612019	0.00433501047617607	0.00135623884654208	5.05776340932665e-05	0.00010024802772409	0.000101393088721215
"10094"	0.0021118177682965	0.00221999752927022	0.00246628485507928	0.0162299983453487	0.00837972936597422	0.00118749092803541	0.00929054037141552	0.00739481995552337	0.00319252078099527	0.0150892129006709	0.00344603495592279	0.00123953238799066	0.000617002985768124	0.000439153496464164
"55770"	0.00210230416470659	0.00371566498404893	0.00232460491661517	0.0172485616187215	0.00968923080736827	0.000617999689517404	0.00972790918875914	0.00549764063369477	0.00198486292575368	0.0178546564386112	0.0036051256071982	0.000843138435021834	0.000450723770075532	0.000169004271191232
"1007"	0.000459258461807048	0.000806691967910073	0.000627795352667908	0.00428639535465518	0.00401414116980161	0.000158074815353618	0.0026811906725951	0.00141667079069776	0.000688637508612019	0.00433501047617607	0.00135623884654208	5.05776340932665e-05	0.00010024802772409	0.000101393088721215
"103910"	0.00265307769808495	0.00208812220623581	0.00194412009402774	0.0148433931906493	0.00815716410120568	0.000272498638877611	0.00752389276664578	0.00450293563848082	0.00195262785490696	0.0136123976873134	0.00248074229768593	0.0012794315374522	0.000355519947223858	0.000243246965579893
"4360"	0.00558110222095786	0.000636767602700991	0.00325324444838215	0.0166869112923377	0.0132858455009151	0.00042777972862925	0.0119695523056293	0.00264778687593339	0.00360799428107188	0.0193877099069731	0.00379916796392474	2.2619005594731e-05	8.54404183390989e-05	0.000119758748431068
"10174"	0.00286336665374463	0.00165272356312276	0.00197377357763239	0.0149200378882234	0.00780080196818003	0.000277708030876009	0.00743707939774931	0.00406719720893061	0.00206077914040333	0.0123768812130811	0.00243283359730637	0.00123033863919151	0.00026635836350961	0.000234104305601516
"51426"	0.00369790214928762	0.000893574696373564	0.00581569126545145	0.013446213630341	0.0218843554016315	0.00483603967453768	0.0101459012915348	0.00253804670246244	0.00611971650908484	0.0340687600302824	0.00916796855882412	0.000269189478957979	0.000233477044337228	0.000157040557230768
"654231"	0.000649489545322133	0.00114083472167587	0.000887836702137756	0.00606187844424639	0.00567685288361364	0.00022355154774271	0.00379177621249223	0.00200347504562259	0.000973880504237936	0.00613063060843765	0.00191801137059705	7.15275760874413e-05	0.000141772120408562	0.000143391481200441
"7130"	0.00664857592116663	0.00270025240257327	0.00338654953733906	0.0274847416394326	0.0247725799968445	0.000987017853115305	0.0141953404903231	0.00774643300749481	0.00562580021452884	0.0182255836404201	0.0108186070836941	2.92010106587218e-05	0.000110303105773442	9.34892470546338e-05
"29993"	0.000751908891759073	0.000922399115649562	0.00111293718436688	0.00781037494053329	0.00610341370685342	0.000158074815353618	0.00668657740755079	0.00289594061191913	0.00161855535224194	0.00717176085360995	0.00286911508989254	5.05776340932665e-05	0.00010024802772409	0.000101393088721215
"826"	0.0034008009708927	0.000658661233660434	0.00792857928868954	0.0275674057720923	0.0142315101842957	0.00168204818664767	0.0184234151807915	0.00803547985937839	0.00730004328256747	0.0148602000707177	0.0098546305085217	0.0011969285325135	8.18521718814675e-05	8.27871102705736e-05
"4626"	0.00286336665374463	0.00165272356312276	0.00197377357763239	0.0149200378882234	0.00780080196818003	0.000277708030876009	0.00743707939774931	0.00406719720893061	0.00206077914040333	0.0123768812130811	0.00243283359730637	0.00123033863919151	0.00026635836350961	0.000234104305601516
"10095"	0.0021118177682965	0.00221999752927022	0.00246628485507928	0.0162299983453487	0.00837972936597422	0.00118749092803541	0.00929054037141552	0.00739481995552337	0.00319252078099527	0.0150892129006709	0.00344603495592279	0.00123953238799066	0.000617002985768124	0.000439153496464164
"59285"	0.000649489545322133	0.00114083472167587	0.000887836702137756	0.00606187844424639	0.00567685288361364	0.00022355154774271	0.00379177621249223	0.00200347504562259	0.000973880504237936	0.00613063060843765	0.00191801137059705	7.15275760874413e-05	0.000141772120408562	0.000143391481200441
"10266"	0.000751908891759073	0.000922399115649562	0.00111293718436688	0.00781037494053329	0.00610341370685342	0.000158074815353618	0.00668657740755079	0.00289594061191913	0.00161855535224194	0.00717176085360995	0.00286911508989254	5.05776340932665e-05	0.00010024802772409	0.000101393088721215
"60412"	0.00198268505114453	0.00219820878569673	0.0023949805879104	0.0159504541908079	0.00959686161162635	0.000604263367922878	0.00925989435853967	0.00488402220347271	0.00186782922333039	0.0148446399082829	0.00368603488809017	0.00087184741148006	0.000469433174686128	0.000161137452745965
"6616"	0.00245243593548972	0.00136304212725468	0.00255139173647603	0.0220748031925999	0.0123763951539711	0.000776998849746855	0.010567775010884	0.00457436165473932	0.0300826593989932	0.0138404737453892	0.00496924590878477	0.000170102634553549	0.00025188801531496	0.00045425007924336
"6860"	0.00161893116928452	0.00135601544222922	0.00190948069280863	0.0144775204180103	0.0087570877197321	0.000517826050589074	0.00818169066510467	0.00270549170678824	0.00194158730043981	0.00997367327724069	0.00422184584281883	0.000255510160042383	0.00018249629426472	0.000242630363070687
"23318"	0.00146327452606408	0.000806691967910073	0.000627795352667908	0.00736847637544386	0.00500046616403404	0.000158074815353618	0.00391212659047004	0.00351242681725401	0.000688637508612019	0.00482362921452174	0.00135623884654208	5.05776340932665e-05	0.00010024802772409	0.00092116877238359
"1828"	0.000459258461807048	0.000806691967910073	0.000627795352667908	0.00428639535465518	0.00401414116980161	0.000158074815353618	0.0026811906725951	0.00141667079069776	0.000688637508612019	0.00433501047617607	0.00135623884654208	5.05776340932665e-05	0.00010024802772409	0.000101393088721215
"4951"	0.000649489545322133	0.00114083472167587	0.000887836702137756	0.00606187844424639	0.00567685288361364	0.00022355154774271	0.00379177621249223	0.00200347504562259	0.000973880504237936	0.00613063060843765	0.00191801137059705	7.15275760874413e-05	0.000141772120408562	0.000143391481200441
"3915"	0.00269261301023374	0.00167471804437496	0.00364616808056472	0.0194814928417928	0.0147300911499242	0.000818490781902033	0.0136580873024905	0.00538320897170558	0.00380706157021134	0.017371279471315	0.0044243122584146	0.000332948930523758	8.89132370474159e-05	0.000229072293374024
"10154"	0.000984103000633485	0.00135925987244445	0.000559690311367397	0.0133176706681498	0.0125773051187955	0.000542072033549322	0.00815867955037293	0.00224365878456091	0.00162441649620906	0.0137338072552131	0.00248730667608504	3.57637880437206e-05	7.08860602042812e-05	0.000227097844956918
"7111"	0.00295873822069203	0.00156787902914788	0.00261726073734933	0.0184287929175482	0.00945999543160658	0.000622821840658678	0.00987374772044002	0.00451667698551662	0.00225728259048608	0.0137726858114468	0.00388923121738398	0.00118524271390007	0.000321504591910527	0.00020938925646015
"54536"	0.00198268505114453	0.00219820878569673	0.0023949805879104	0.0159504541908079	0.00959686161162635	0.000604263367922878	0.00925989435853967	0.00488402220347271	0.00186782922333039	0.0148446399082829	0.00368603488809017	0.00087184741148006	0.000469433174686128	0.000161137452745965
"3685"	0.00250487468303647	0.00244957724732639	0.00357452990313274	0.0252453909877963	0.0221699683495822	0.00158578196992009	0.0234067763450072	0.00723231216657093	0.00400991049274451	0.028755242721739	0.00615199120466621	0.000465297147952826	0.000303665524309497	0.000323332576320325
"9626"	0.00187510011807291	0.00129556698408374	0.00208131341308309	0.0147945924531075	0.0171718511084493	0.00129965617458582	0.00877535103040869	0.00326959038787627	0.00148980319794796	0.0173311326361756	0.00324932018443099	0.000235382478459451	0.000487583160930502	0.000493152472099127
"5858"	0.000649489545322133	0.00114083472167587	0.000887836702137756	0.00606187844424639	0.00567685288361364	0.00022355154774271	0.00379177621249223	0.00200347504562259	0.000973880504237936	0.00613063060843765	0.00191801137059705	7.15275760874413e-05	0.000141772120408562	0.000143391481200441
"3093"	0.00396380368267833	0.00110496947494403	0.00182601927483073	0.0143089574735112	0.0132983171912632	0.00192299423399819	0.010071963243107	0.00571085641278084	0.00436163875933064	0.0106708609232632	0.00739069474876634	3.57637880437206e-05	0.000940389477658537	7.16957406002204e-05
"5874"	0.00189210737414474	0.00181388435345442	0.00221929883373108	0.0166931765405541	0.0115346727700663	0.000652826735290295	0.0115521187300369	0.00498837810588138	0.00243587973406666	0.0144856082059521	0.00521618644512243	0.000519139054846376	0.000514790161017234	0.000137186075835564
"27092"	0.00286336665374463	0.00165272356312276	0.00197377357763239	0.0149200378882234	0.00780080196818003	0.000277708030876009	0.00743707939774931	0.00406719720893061	0.00206077914040333	0.0123768812130811	0.00243283359730637	0.00123033863919151	0.00026635836350961	0.000234104305601516
"10565"	0.00461508781429925	0.00155648485758213	0.00777962437893173	0.0422348671929205	0.0211807790171842	0.00293114089171762	0.0375794605523699	0.00600959829144942	0.0121299237178043	0.00788173745523002	0.00668154636161672	0.00268574985123014	8.18521718814675e-05	0.000255319891499007
"10552"	0.00124415497177674	0.00113544189346669	0.00119692504757642	0.0079416987706048	0.00535038085463304	0.000240521141270027	0.00454031709492184	0.00259327217765599	0.00130595203894418	0.00739741952593099	0.00175535274641924	0.000394518092662773	0.000129332130592519	0.000130809398343104
"10096"	0.0021118177682965	0.00221999752927022	0.00246628485507928	0.0162299983453487	0.00837972936597422	0.00118749092803541	0.00929054037141552	0.00739481995552337	0.00319252078099527	0.0150892129006709	0.00344603495592279	0.00123953238799066	0.000617002985768124	0.000439153496464164
"11252"	0.00167702105496372	0.00105714478541465	0.00232483901439418	0.0144452018523448	0.00869607801317518	0.000417367139015186	0.0101105270246531	0.00415480325367675	0.00282371679567451	0.0107251252274503	0.00436117107016714	3.57637880437206e-05	0.000222253529820074	0.000172607387010749
"30846"	0.00100409119969069	0.00182901358333527	0.00178902274006659	0.0116904004198652	0.00679492478197944	0.00135960146227571	0.00730681638663088	0.00677167553648091	0.00275359950380641	0.0118140769775324	0.0031658722483051	0.00085450137339977	0.000656010276160054	0.000465559179789631
"729"	0.00351651372831872	0.00181388325717032	0.00450747888966033	0.0250445988705913	0.0178160797754581	0.00106198651793236	0.018165821416158	0.00481235553219355	0.0037376091226552	0.0227845455728291	0.00757338143203247	0.000337904206091358	4.27459026480262e-05	0.000230519885151246
"7143"	0.000649489545322133	0.00114083472167587	0.000887836702137756	0.00606187844424639	0.00567685288361364	0.00022355154774271	0.00379177621249223	0.00200347504562259	0.000973880504237936	0.00613063060843765	0.00191801137059705	7.15275760874413e-05	0.000141772120408562	0.000143391481200441
